Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2025-08-07 11:30,00:27:03,499,E,and trayecto_ocurrir considerar importante comunicar norma_transporte bicicleta complicado_depender puntualidad_llegar tiempo causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial eli arteaga_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar norma transporte bicicleta complicado depender puntualidad llegar tiempo causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial eli arteaga_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,36,0.2551535266365159,,0.9927105903625488
2024-10-06 21:52,11:34:30,341,E,and problema viaje_considero necesario_notificar él retraso_minuto pese_informar puntualidad generar_estrés compromiso importante consecuencia_perder conexión_transporte gustar_reforzar atención_situación imprevista saludo cordial soledad valero cuervo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él retraso minuto pese informar puntualidad generar estrés compromiso importante consecuencia perder conexión transporte gustar reforzar atención situación imprevista saludo cordial soledad valero cuervo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.5175281542712241,,-0.9925105571746826
2025-08-09 07:49,17:39:10,36,E,and problema viaje_considero necesario_notificar él perder_cochecito infantil generar_estrés compromiso importante provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial claudia calzado amar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él perder cochecito infantil generar estrés compromiso importante provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial claudia calzado amar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.4128262959763041,,-0.9899632334709167
2023-07-24 09:53,08:01:07,83,E,and problema viaje_considero necesario_notificar él aire_acondicionar funcionar_vagón generar_estrés compromiso importante terminé_buscar solución_difícil confío_revisen proceso pasajero acompañado saludo cordial anastasio ligia españa rossellar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él aire acondicionar funcionar vagón generar estrés compromiso importante terminé buscar solución difícil confío revisen proceso pasajero acompañado saludo cordial anastasio ligia españa rossellar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,1.0,españa,-0.9954326152801514
2025-01-16 16:05,20:29:54,157,E,and experimentar_inconveniente viaje desear compartir comunicación incidencia situación_especialmente problemático_afectar organización consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial octavio barrera palomo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir comunicación incidencia situación especialmente problemático afectar organización consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial octavio barrera palomo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.7107334835531727,,-0.9974823594093323
2024-04-10 14:36,10:10:05,295,E,and querer_explicar ocurrir_viaje información_contradictorio web_app generar_estrés compromiso importante reorganizar_cita generar_cambio hora ayuda_implementarar mejora_prevenir problema saludo cordial amor león gáratar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje información contradictorio web app generar estrés compromiso importante reorganizar cita generar cambio hora ayuda implementarar mejora prevenir problema saludo cordial amor león gáratar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0166946407987284,,0.8157468438148499
2025-07-01 12:35,19:12:54,342,E,and problema viaje_considero necesario_notificar él asiento_reservado ocupado_persona problema_agravar alternativa_evidente momento reorganizar_cita generar_cambio hora esperar_sinceramente evitar_volver suceder saludo cordial alba porta desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él asiento reservado ocupado persona problema agravar alternativa evidente momento reorganizar cita generar cambio hora esperar sinceramente evitar volver suceder saludo cordial alba porta desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.5693250544605177,,-0.5192515850067139
2023-06-27 18:04,00:51:12,186,E,and contacto_vivir situación complicado problema billete_perro situación_especialmente problemático_afectar organización causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial reynaldo falcar castellano desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado problema billete perro situación especialmente problemático afectar organización causa llegar previsto gustar reforzar atención situación imprevista saludo cordial reynaldo falcar castellano desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.5554158085777182,,0.6213279366493225
2024-02-28 09:44,10:37:39,434,E,and experimentar_inconveniente viaje desear compartir confusión_normativa bozal complicado_depender puntualidad_llegar tiempo terminé_buscar solución_difícil ayuda_implementarar mejora_prevenir problema saludo cordial ligia mínguez sánchez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir confusión normativa bozal complicado depender puntualidad llegar tiempo terminé buscar solución difícil ayuda implementarar mejora prevenir problema saludo cordial ligia mínguez sánchez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.4439318522558724,,-0.997830331325531
2023-08-18 11:20,16:53:45,192,E,and contacto_vivir situación complicado guía_táctil dañado generar_estrés compromiso importante consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial eleuterio heras_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado guía táctil dañado generar estrés compromiso importante consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial eleuterio heras_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.6226658913107571,,0.9974367022514343
2024-12-26 09:27,23:48:58,423,E,and querer_detallar problema_recientemente tren retraso_minuto pese_informar puntualidad problema_agravar alternativa_evidente momento consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial emelina vilanova palomar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren retraso minuto pese informar puntualidad problema agravar alternativa evidente momento consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial emelina vilanova palomar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,14,0.2745576336036969,,0.9948899745941162
